"","id","time...1","b1.Rsp","b1.CRsp","b1.RT","time...5","b2.Rsp","b2.CRsp","b2.RT","time...9","b3.Rsp","b3.CRsp","b3.RT","time...13","b4.Rsp","b4.CRsp","b4.RT","time...17","b5.Rsp","b5.CRsp","b5.RT","time...21","b6.Rsp","b6.CRsp","b6.RT"
"44","002.csv","2019_5_24_12_55_35.192",1,0,280,"2019_5_24_13_2_55.596",0,0,0,"2019_5_24_13_10_12.666",0,0,0,"2019_5_24_13_17_31.67",0,0,0,"2019_5_24_13_24_44.755",0,0,0,"2019_5_24_13_31_57.973",1,1,274
"45","002.csv","2019_5_24_12_55_38.227",1,1,262,"2019_5_24_13_2_58.631",1,1,833,"2019_5_24_13_10_15.701",0,0,0,"2019_5_24_13_17_34.704",0,0,0,"2019_5_24_13_24_47.789",0,0,0,"2019_5_24_13_32_1.007",1,0,264
"46","002.csv","2019_5_24_12_55_41.261",1,0,267,"2019_5_24_13_3_1.665",1,1,799,"2019_5_24_13_10_18.735",0,0,0,"2019_5_24_13_17_37.738",1,0,765,"2019_5_24_13_24_50.823",0,1,0,"2019_5_24_13_32_4.042",1,0,277
"47","002.csv","2019_5_24_12_55_44.295",1,0,281,"2019_5_24_13_3_4.699",1,1,813,"2019_5_24_13_10_21.769",1,0,775,"2019_5_24_13_17_40.773",0,0,0,"2019_5_24_13_24_53.857",0,0,0,"2019_5_24_13_32_7.076",1,0,259
"48","002.csv","2019_5_24_12_55_47.33",1,0,319,"2019_5_24_13_3_7.734",1,1,954,"2019_5_24_13_10_24.803",0,0,0,"2019_5_24_13_17_43.807",0,0,0,"2019_5_24_13_24_56.892",0,0,0,"2019_5_24_13_32_10.11",1,0,209
"49","002.csv","2019_5_24_12_55_50.364",1,0,364,"2019_5_24_13_3_10.768",0,0,0,"2019_5_24_13_10_27.838",1,1,650,"2019_5_24_13_17_46.841",0,0,0,"2019_5_24_13_24_59.926",1,0,697,"2019_5_24_13_32_13.144",1,0,263
"50","002.csv","2019_5_24_12_55_53.398",1,0,434,"2019_5_24_13_3_13.802",1,1,838,"2019_5_24_13_10_30.871",0,0,0,"2019_5_24_13_17_49.875",1,1,932,"2019_5_24_13_25_2.96",1,1,999,"2019_5_24_13_32_16.179",1,0,268
"51","002.csv","2019_5_24_12_55_56.432",1,0,280,"2019_5_24_13_3_16.836",0,0,0,"2019_5_24_13_10_33.906",0,0,0,"2019_5_24_13_17_52.91",1,1,778,"2019_5_24_13_25_5.995",1,1,741,"2019_5_24_13_32_19.213",1,0,250
"52","002.csv","2019_5_24_12_55_59.467",1,1,334,"2019_5_24_13_3_19.871",0,0,0,"2019_5_24_13_10_36.94",1,1,675,"2019_5_24_13_17_55.944",0,0,0,"2019_5_24_13_25_9.029",0,0,0,"2019_5_24_13_32_22.247",1,1,336
"53","002.csv","2019_5_24_12_56_2.501",1,1,275,"2019_5_24_13_3_22.905",1,0,679,"2019_5_24_13_10_39.975",0,0,0,"2019_5_24_13_17_58.978",1,0,597,"2019_5_24_13_25_12.063",1,1,928,"2019_5_24_13_32_25.282",1,0,237
"54","002.csv","2019_5_24_12_56_5.535",1,0,305,"2019_5_24_13_3_25.939",0,0,0,"2019_5_24_13_10_43.009",0,0,0,"2019_5_24_13_18_2.012",0,0,0,"2019_5_24_13_25_15.097",0,0,0,"2019_5_24_13_32_28.316",1,1,379
"55","002.csv","2019_5_24_12_56_8.57",1,0,311,"2019_5_24_13_3_28.974",0,0,0,"2019_5_24_13_10_46.043",1,0,837,"2019_5_24_13_18_5.047",0,0,0,"2019_5_24_13_25_18.132",0,0,0,"2019_5_24_13_32_31.35",1,0,305
"56","002.csv","2019_5_24_12_56_11.604",1,0,236,"2019_5_24_13_3_32.008",1,1,1040,"2019_5_24_13_10_49.077",0,0,0,"2019_5_24_13_18_8.081",0,0,0,"2019_5_24_13_25_21.166",0,0,0,"2019_5_24_13_32_34.384",1,0,294
"57","002.csv","2019_5_24_12_56_14.638",1,0,258,"2019_5_24_13_3_35.042",1,0,830,"2019_5_24_13_10_52.111",0,0,0,"2019_5_24_13_18_11.115",1,1,756,"2019_5_24_13_25_24.2",0,0,0,"2019_5_24_13_32_37.419",1,1,260
"58","002.csv","2019_5_24_12_56_17.672",1,0,296,"2019_5_24_13_3_38.076",1,1,684,"2019_5_24_13_10_55.146",0,0,0,"2019_5_24_13_18_14.15",0,0,0,"2019_5_24_13_25_27.234",1,0,773,"2019_5_24_13_32_40.452",1,1,178
"59","002.csv","2019_5_24_12_56_20.707",1,1,390,"2019_5_24_13_3_41.111",0,0,0,"2019_5_24_13_10_58.18",0,0,0,"2019_5_24_13_18_17.184",0,0,0,"2019_5_24_13_25_30.269",0,0,0,"2019_5_24_13_32_43.487",1,0,384
"60","002.csv","2019_5_24_12_56_23.741",1,0,291,"2019_5_24_13_3_44.145",0,0,0,"2019_5_24_13_11_1.214",1,0,737,"2019_5_24_13_18_20.218",0,0,0,"2019_5_24_13_25_33.303",0,0,0,"2019_5_24_13_32_46.521",1,0,197
"61","002.csv","2019_5_24_12_56_26.775",1,0,345,"2019_5_24_13_3_47.179",0,0,0,"2019_5_24_13_11_4.249",1,1,767,"2019_5_24_13_18_23.252",1,1,747,"2019_5_24_13_25_36.337",0,0,0,"2019_5_24_13_32_49.556",1,0,275
"62","002.csv","2019_5_24_12_56_29.81",1,0,319,"2019_5_24_13_3_50.213",1,1,707,"2019_5_24_13_11_7.283",0,0,0,"2019_5_24_13_18_26.287",0,0,0,"2019_5_24_13_25_39.372",1,1,764,"2019_5_24_13_32_52.59",1,0,249
"63","002.csv","2019_5_24_12_56_32.844",1,1,276,"2019_5_24_13_3_53.248",0,0,0,"2019_5_24_13_11_10.317",0,0,0,"2019_5_24_13_18_29.321",0,0,0,"2019_5_24_13_25_42.406",0,0,0,"2019_5_24_13_32_55.624",1,0,287
"64","002.csv","2019_5_24_12_56_35.878",1,1,298,"2019_5_24_13_3_56.282",1,1,758,"2019_5_24_13_11_13.352",1,1,704,"2019_5_24_13_18_32.355",0,0,0,"2019_5_24_13_25_45.44",0,0,0,"2019_5_24_13_32_58.659",1,0,260
"65","002.csv","2019_5_24_12_56_38.912",1,0,280,"2019_5_24_13_3_59.316",0,0,0,"2019_5_24_13_11_16.386",1,0,870,"2019_5_24_13_18_35.389",1,0,754,"2019_5_24_13_25_48.474",0,0,0,"2019_5_24_13_33_1.693",1,1,378
"66","002.csv","2019_5_24_12_56_41.947",1,0,294,"2019_5_24_13_4_2.351",1,1,777,"2019_5_24_13_11_19.42",0,0,0,"2019_5_24_13_18_38.424",1,1,656,"2019_5_24_13_25_51.509",0,0,0,"2019_5_24_13_33_4.727",1,0,376
"67","002.csv","2019_5_24_12_56_44.981",1,0,283,"2019_5_24_13_4_5.385",0,0,0,"2019_5_24_13_11_22.454",0,0,0,"2019_5_24_13_18_41.458",1,1,621,"2019_5_24_13_25_54.543",1,0,768,"2019_5_24_13_33_7.761",1,0,317
"68","002.csv","2019_5_24_12_56_48.015",1,0,297,"2019_5_24_13_4_8.419",0,0,0,"2019_5_24_13_11_25.489",0,0,0,"2019_5_24_13_18_44.492",1,1,611,"2019_5_24_13_25_57.577",0,0,0,"2019_5_24_13_33_10.796",1,0,371
"69","002.csv","2019_5_24_12_56_51.049",1,1,287,"2019_5_24_13_4_11.453",1,1,683,"2019_5_24_13_11_28.523",1,1,709,"2019_5_24_13_18_47.527",0,0,0,"2019_5_24_13_26_0.612",0,0,0,"2019_5_24_13_33_13.83",1,0,313
"70","002.csv","2019_5_24_12_56_54.084",1,0,333,"2019_5_24_13_4_14.488",1,1,920,"2019_5_24_13_11_31.557",1,1,730,"2019_5_24_13_18_50.561",0,0,0,"2019_5_24_13_26_3.646",1,1,969,"2019_5_24_13_33_16.864",1,0,279
"71","002.csv","2019_5_24_12_56_57.118",1,1,322,"2019_5_24_13_4_17.522",0,0,0,"2019_5_24_13_11_34.592",1,1,880,"2019_5_24_13_18_53.595",0,0,0,"2019_5_24_13_26_6.68",0,0,0,"2019_5_24_13_33_19.899",1,1,316
"72","002.csv","2019_5_24_12_57_0.152",1,0,328,"2019_5_24_13_4_20.557",1,1,1092,"2019_5_24_13_11_37.626",1,1,782,"2019_5_24_13_18_56.629",1,1,906,"2019_5_24_13_26_9.714",0,1,0,"2019_5_24_13_33_22.933",1,0,346
"73","002.csv","2019_5_24_12_57_3.187",1,1,342,"2019_5_24_13_4_23.591",0,0,0,"2019_5_24_13_11_40.66",0,0,0,"2019_5_24_13_18_59.664",0,0,0,"2019_5_24_13_26_12.749",1,1,1138,"2019_5_24_13_33_25.967",1,0,400
"74","002.csv","2019_5_24_12_57_6.221",1,0,323,"2019_5_24_13_4_26.625",1,1,1039,"2019_5_24_13_11_43.694",1,1,793,"2019_5_24_13_19_2.698",0,0,0,"2019_5_24_13_26_15.783",1,0,1288,"2019_5_24_13_33_29.001",1,0,334
"75","002.csv","2019_5_24_12_57_9.255",1,0,185,"2019_5_24_13_4_29.659",0,0,0,"2019_5_24_13_11_46.729",0,0,0,"2019_5_24_13_19_5.732",0,0,0,"2019_5_24_13_26_18.817",1,1,766,"2019_5_24_13_33_32.036",1,1,387
"76","002.csv","2019_5_24_12_57_12.289",1,1,367,"2019_5_24_13_4_32.693",1,1,963,"2019_5_24_13_11_49.763",1,1,725,"2019_5_24_13_19_8.767",0,0,0,"2019_5_24_13_26_21.852",1,1,1035,"2019_5_24_13_33_35.07",1,0,225
"77","002.csv","2019_5_24_12_57_15.324",1,0,325,"2019_5_24_13_4_35.728",0,0,0,"2019_5_24_13_11_52.797",0,0,0,"2019_5_24_13_19_11.801",0,0,0,"2019_5_24_13_26_24.886",0,0,0,"2019_5_24_13_33_38.104",1,0,391
"78","002.csv","2019_5_24_12_57_18.358",1,0,322,"2019_5_24_13_4_38.762",0,0,0,"2019_5_24_13_11_55.832",1,1,640,"2019_5_24_13_19_14.835",1,1,1140,"2019_5_24_13_26_27.92",0,0,0,"2019_5_24_13_33_41.139",1,0,388
"79","002.csv","2019_5_24_12_57_21.392",1,0,432,"2019_5_24_13_4_41.796",1,1,691,"2019_5_24_13_11_58.866",0,0,0,"2019_5_24_13_19_17.869",1,1,762,"2019_5_24_13_26_30.954",0,0,0,"2019_5_24_13_33_44.173",1,0,434
"80","002.csv","2019_5_24_12_57_24.427",1,0,373,"2019_5_24_13_4_44.831",1,0,689,"2019_5_24_13_12_1.9",1,0,708,"2019_5_24_13_19_20.904",0,0,0,"2019_5_24_13_26_33.989",0,0,0,"2019_5_24_13_33_47.207",1,0,304
"81","002.csv","2019_5_24_12_57_27.461",1,1,331,"2019_5_24_13_4_47.865",0,0,0,"2019_5_24_13_12_4.934",0,0,0,"2019_5_24_13_19_23.938",0,0,0,"2019_5_24_13_26_37.023",0,0,0,"2019_5_24_13_33_50.241",1,0,270
"82","002.csv","2019_5_24_12_57_30.495",1,0,345,"2019_5_24_13_4_50.899",0,0,0,"2019_5_24_13_12_7.969",0,0,0,"2019_5_24_13_19_26.972",0,0,0,"2019_5_24_13_26_40.057",0,0,0,"2019_5_24_13_33_53.276",1,0,355
"83","002.csv","2019_5_24_12_57_33.529",1,1,303,"2019_5_24_13_4_53.933",0,0,0,"2019_5_24_13_12_11.003",0,0,0,"2019_5_24_13_19_30.006",1,1,1033,"2019_5_24_13_26_43.092",0,0,0,"2019_5_24_13_33_56.31",1,0,321
"84","002.csv","2019_5_24_12_57_36.564",1,0,317,"2019_5_24_13_4_56.968",0,0,0,"2019_5_24_13_12_14.037",0,0,0,"2019_5_24_13_19_33.041",1,1,775,"2019_5_24_13_26_46.126",1,0,769,"2019_5_24_13_33_59.344",1,0,479
"85","002.csv","2019_5_24_12_57_39.598",1,0,314,"2019_5_24_13_5_0.002",0,0,0,"2019_5_24_13_12_17.072",1,0,1600,"2019_5_24_13_19_36.075",1,0,756,"2019_5_24_13_26_49.16",0,0,0,"2019_5_24_13_34_2.378",1,0,300
"86","002.csv","2019_5_24_12_57_42.632",1,0,336,"2019_5_24_13_5_3.036",0,0,0,"2019_5_24_13_12_20.106",0,0,0,"2019_5_24_13_19_39.109",0,0,0,"2019_5_24_13_26_52.194",0,0,0,"2019_5_24_13_34_5.413",1,1,258
"87","002.csv","2019_5_24_12_57_45.667",1,0,286,"2019_5_24_13_5_6.07",0,0,0,"2019_5_24_13_12_23.14",0,0,0,"2019_5_24_13_19_42.144",0,0,0,"2019_5_24_13_26_55.229",0,0,0,"2019_5_24_13_34_8.446",1,1,216
"88","002.csv","2019_5_24_12_57_48.701",1,0,315,"2019_5_24_13_5_9.105",0,0,0,"2019_5_24_13_12_26.174",0,0,0,"2019_5_24_13_19_45.178",1,1,742,"2019_5_24_13_26_58.263",1,0,624,"2019_5_24_13_34_11.481",1,0,237
"89","002.csv","2019_5_24_12_57_51.735",1,0,249,"2019_5_24_13_5_12.139",1,1,765,"2019_5_24_13_12_29.209",1,1,967,"2019_5_24_13_19_48.212",0,0,0,"2019_5_24_13_27_1.297",0,0,0,"2019_5_24_13_34_14.516",1,0,315
"90","002.csv","2019_5_24_12_57_54.769",1,1,399,"2019_5_24_13_5_15.173",0,0,0,"2019_5_24_13_12_32.243",0,0,0,"2019_5_24_13_19_51.246",0,0,0,"2019_5_24_13_27_4.331",1,0,1076,"2019_5_24_13_34_17.55",1,0,313
"91","002.csv","2019_5_24_12_57_57.804",1,1,349,"2019_5_24_13_5_18.208",0,0,0,"2019_5_24_13_12_35.277",1,1,706,"2019_5_24_13_19_54.281",1,1,927,"2019_5_24_13_27_7.366",1,1,761,"2019_5_24_13_34_20.584",1,1,470
"92","002.csv","2019_5_24_12_58_0.838",1,1,386,"2019_5_24_13_5_21.242",1,1,606,"2019_5_24_13_12_38.311",0,0,0,"2019_5_24_13_19_57.315",1,1,716,"2019_5_24_13_27_10.4",1,0,735,"2019_5_24_13_34_23.618",1,1,324
"93","002.csv","2019_5_24_12_58_3.872",1,0,320,"2019_5_24_13_5_24.276",1,1,772,"2019_5_24_13_12_41.346",1,1,710,"2019_5_24_13_20_0.349",0,0,0,"2019_5_24_13_27_13.434",0,0,0,"2019_5_24_13_34_26.653",1,0,298
"94","002.csv","2019_5_24_12_58_6.906",1,0,278,"2019_5_24_13_5_27.31",0,0,0,"2019_5_24_13_12_44.38",0,0,0,"2019_5_24_13_20_3.384",1,1,736,"2019_5_24_13_27_16.469",1,1,666,"2019_5_24_13_34_29.687",1,1,240
"95","002.csv","2019_5_24_12_58_9.941",1,1,379,"2019_5_24_13_5_30.345",0,0,0,"2019_5_24_13_12_47.414",1,1,929,"2019_5_24_13_20_6.418",0,0,0,"2019_5_24_13_27_19.503",0,0,0,"2019_5_24_13_34_32.721",1,0,462
"96","002.csv","2019_5_24_12_58_12.975",1,0,345,"2019_5_24_13_5_33.379",0,0,0,"2019_5_24_13_12_50.449",0,0,0,"2019_5_24_13_20_9.452",0,0,0,"2019_5_24_13_27_22.537",1,0,686,"2019_5_24_13_34_35.756",1,1,315
"97","002.csv","2019_5_24_12_58_16.009",1,0,327,"2019_5_24_13_5_36.413",0,0,0,"2019_5_24_13_12_53.483",1,0,757,"2019_5_24_13_20_12.486",0,0,0,"2019_5_24_13_27_25.571",1,0,868,"2019_5_24_13_34_38.79",1,0,241
"98","002.csv","2019_5_24_12_58_19.044",1,0,309,"2019_5_24_13_5_39.448",0,0,0,"2019_5_24_13_12_56.517",0,0,0,"2019_5_24_13_20_15.521",0,0,0,"2019_5_24_13_27_28.606",1,1,721,"2019_5_24_13_34_41.824",1,0,286
"99","002.csv","2019_5_24_12_58_22.078",1,1,298,"2019_5_24_13_5_42.482",0,0,0,"2019_5_24_13_12_59.551",0,0,0,"2019_5_24_13_20_18.555",0,0,0,"2019_5_24_13_27_31.64",0,0,0,"2019_5_24_13_34_44.858",1,1,412
"100","002.csv","2019_5_24_12_58_25.112",1,0,280,"2019_5_24_13_5_45.516",1,0,724,"2019_5_24_13_13_2.586",0,0,0,"2019_5_24_13_20_21.589",0,0,0,"2019_5_24_13_27_34.674",1,1,725,"2019_5_24_13_34_47.893",1,0,330
"101","002.csv","2019_5_24_12_48_18.539",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","003.csv","2019_5_25_13_14_6.623",1,0,839,"2019_5_25_13_21_22.609",0,0,0,"2019_5_25_13_28_42.346",0,0,0,"2019_5_25_13_35_54.381",0,0,0,"2019_5_25_13_43_9.249",0,0,0,"2019_5_25_13_50_18.9",1,0,680
"103","003.csv","2019_5_25_13_14_9.657",1,0,956,"2019_5_25_13_21_25.643",0,0,0,"2019_5_25_13_28_45.38",0,0,0,"2019_5_25_13_35_57.415",0,0,0,"2019_5_25_13_43_12.284",0,0,0,"2019_5_25_13_50_22.001",1,1,395
"104","003.csv","2019_5_25_13_14_12.691",1,0,426,"2019_5_25_13_21_28.677",0,0,0,"2019_5_25_13_28_48.414",0,0,0,"2019_5_25_13_36_0.449",1,1,1076,"2019_5_25_13_43_15.318",0,0,0,"2019_5_25_13_50_25.102",1,0,350
"105","003.csv","2019_5_25_13_14_15.726",1,0,392,"2019_5_25_13_21_31.712",0,0,0,"2019_5_25_13_28_51.449",0,0,0,"2019_5_25_13_36_3.483",0,0,0,"2019_5_25_13_43_18.352",0,0,0,"2019_5_25_13_50_28.136",1,0,412
"106","003.csv","2019_5_25_13_14_18.762",1,0,725,"2019_5_25_13_21_34.746",1,1,963,"2019_5_25_13_28_54.483",0,0,0,"2019_5_25_13_36_6.518",0,0,0,"2019_5_25_13_43_21.387",0,0,0,"2019_5_25_13_50_31.171",1,0,346
"107","003.csv","2019_5_25_13_14_21.794",1,0,467,"2019_5_25_13_21_37.78",0,0,0,"2019_5_25_13_28_57.517",0,0,0,"2019_5_25_13_36_9.552",0,0,0,"2019_5_25_13_43_24.421",0,0,0,"2019_5_25_13_50_34.205",1,0,352
"108","003.csv","2019_5_25_13_14_24.829",1,0,561,"2019_5_25_13_21_40.814",0,0,0,"2019_5_25_13_29_0.552",0,0,0,"2019_5_25_13_36_12.586",0,0,0,"2019_5_25_13_43_27.455",0,0,0,"2019_5_25_13_50_37.239",1,0,349
"109","003.csv","2019_5_25_13_14_27.863",1,0,319,"2019_5_25_13_21_43.849",0,0,0,"2019_5_25_13_29_3.586",1,1,1987,"2019_5_25_13_36_15.621",0,0,0,"2019_5_25_13_43_30.489",1,1,1419,"2019_5_25_13_50_40.273",1,0,347
"110","003.csv","2019_5_25_13_14_30.897",1,1,269,"2019_5_25_13_21_46.883",1,1,1402,"2019_5_25_13_29_6.62",0,0,0,"2019_5_25_13_36_18.655",1,1,1126,"2019_5_25_13_43_33.524",1,0,1449,"2019_5_25_13_50_43.308",1,0,305
"111","003.csv","2019_5_25_13_14_33.931",1,0,298,"2019_5_25_13_21_49.917",1,1,872,"2019_5_25_13_29_9.654",0,1,0,"2019_5_25_13_36_21.689",0,0,0,"2019_5_25_13_43_36.558",0,1,0,"2019_5_25_13_50_46.342",1,0,294
"112","003.csv","2019_5_25_13_14_36.966",1,0,296,"2019_5_25_13_21_52.952",1,1,1334,"2019_5_25_13_29_12.689",0,1,0,"2019_5_25_13_36_24.723",1,1,818,"2019_5_25_13_43_39.592",1,0,164,"2019_5_25_13_50_49.376",1,0,300
"113","003.csv","2019_5_25_13_14_40",1,0,302,"2019_5_25_13_21_55.986",0,0,0,"2019_5_25_13_29_15.723",0,0,0,"2019_5_25_13_36_27.758",0,0,0,"2019_5_25_13_43_42.627",0,1,0,"2019_5_25_13_50_52.41",1,1,314
"114","003.csv","2019_5_25_13_14_43.034",1,0,267,"2019_5_25_13_21_59.02",1,0,946,"2019_5_25_13_29_18.757",0,0,0,"2019_5_25_13_36_30.792",0,0,0,"2019_5_25_13_43_45.661",0,0,0,"2019_5_25_13_50_55.445",1,0,287
"115","003.csv","2019_5_25_13_14_46.068",1,0,409,"2019_5_25_13_22_2.055",0,0,0,"2019_5_25_13_29_21.791",0,0,0,"2019_5_25_13_36_33.826",0,0,0,"2019_5_25_13_43_48.695",0,0,0,"2019_5_25_13_50_58.479",1,0,293
"116","003.csv","2019_5_25_13_14_49.103",1,1,295,"2019_5_25_13_22_5.089",0,0,0,"2019_5_25_13_29_24.826",0,0,0,"2019_5_25_13_36_36.86",1,1,1032,"2019_5_25_13_43_51.729",0,0,0,"2019_5_25_13_51_1.513",1,0,419
"117","003.csv","2019_5_25_13_14_52.137",1,0,365,"2019_5_25_13_22_8.123",0,0,0,"2019_5_25_13_29_27.86",0,0,0,"2019_5_25_13_36_39.895",1,1,982,"2019_5_25_13_43_54.764",1,0,1465,"2019_5_25_13_51_4.548",1,0,409
"118","003.csv","2019_5_25_13_14_55.171",1,0,226,"2019_5_25_13_22_11.157",0,0,0,"2019_5_25_13_29_30.894",1,1,1391,"2019_5_25_13_36_42.929",0,0,0,"2019_5_25_13_43_57.798",0,1,0,"2019_5_25_13_51_7.582",1,0,382
"119","003.csv","2019_5_25_13_14_58.206",1,0,344,"2019_5_25_13_22_14.192",0,0,0,"2019_5_25_13_29_33.929",1,1,1285,"2019_5_25_13_36_45.963",1,1,793,"2019_5_25_13_44_0.832",0,0,0,"2019_5_25_13_51_10.616",1,1,308
"120","003.csv","2019_5_25_13_15_1.24",1,0,294,"2019_5_25_13_22_17.226",0,0,0,"2019_5_25_13_29_36.963",0,0,0,"2019_5_25_13_36_48.998",0,0,0,"2019_5_25_13_44_3.866",1,1,1138,"2019_5_25_13_51_13.65",1,0,362
"121","003.csv","2019_5_25_13_15_4.274",1,0,251,"2019_5_25_13_22_20.26",0,0,0,"2019_5_25_13_29_39.997",0,0,0,"2019_5_25_13_36_52.032",0,0,0,"2019_5_25_13_44_6.901",0,0,0,"2019_5_25_13_51_16.685",1,0,367
"122","003.csv","2019_5_25_13_15_7.308",1,0,297,"2019_5_25_13_22_23.294",0,0,0,"2019_5_25_13_29_43.031",0,0,0,"2019_5_25_13_36_55.066",0,0,0,"2019_5_25_13_44_9.935",0,0,0,"2019_5_25_13_51_19.719",1,0,349
"123","003.csv","2019_5_25_13_15_10.343",1,0,359,"2019_5_25_13_22_26.329",0,0,0,"2019_5_25_13_29_46.066",1,1,1491,"2019_5_25_13_36_58.1",0,0,0,"2019_5_25_13_44_12.969",0,0,0,"2019_5_25_13_51_22.753",1,0,387
"124","003.csv","2019_5_25_13_15_13.377",1,1,365,"2019_5_25_13_22_29.363",0,0,0,"2019_5_25_13_29_49.1",0,0,0,"2019_5_25_13_37_1.135",0,0,0,"2019_5_25_13_44_16.004",0,0,0,"2019_5_25_13_51_25.788",1,0,473
"125","003.csv","2019_5_25_13_15_16.411",1,0,387,"2019_5_25_13_22_32.397",0,0,0,"2019_5_25_13_29_52.134",1,0,1743,"2019_5_25_13_37_4.169",0,0,0,"2019_5_25_13_44_19.038",0,0,0,"2019_5_25_13_51_28.822",1,0,358
"126","003.csv","2019_5_25_13_15_19.446",1,0,344,"2019_5_25_13_22_35.431",0,0,0,"2019_5_25_13_29_55.169",0,0,0,"2019_5_25_13_37_7.203",0,0,0,"2019_5_25_13_44_22.072",0,0,0,"2019_5_25_13_51_31.856",1,0,388
"127","003.csv","2019_5_25_13_15_22.48",1,1,310,"2019_5_25_13_22_38.466",0,0,0,"2019_5_25_13_29_58.203",0,0,0,"2019_5_25_13_37_10.237",0,0,0,"2019_5_25_13_44_25.106",0,0,0,"2019_5_25_13_51_34.89",1,1,434
"128","003.csv","2019_5_25_13_15_25.514",1,0,331,"2019_5_25_13_22_41.5",0,0,0,"2019_5_25_13_30_1.237",0,0,0,"2019_5_25_13_37_13.271",0,0,0,"2019_5_25_13_44_28.141",1,1,1296,"2019_5_25_13_51_37.925",1,0,336
"129","003.csv","2019_5_25_13_15_28.548",1,0,305,"2019_5_25_13_22_44.534",0,0,0,"2019_5_25_13_30_4.271",0,0,0,"2019_5_25_13_37_16.306",0,0,0,"2019_5_25_13_44_31.175",0,0,0,"2019_5_25_13_51_40.959",1,0,309
"130","003.csv","2019_5_25_13_15_31.583",1,0,351,"2019_5_25_13_22_47.569",1,1,669,"2019_5_25_13_30_7.306",0,1,0,"2019_5_25_13_37_19.34",0,0,0,"2019_5_25_13_44_34.209",0,0,0,"2019_5_25_13_51_43.993",1,1,307
"131","003.csv","2019_5_25_13_15_34.617",1,0,325,"2019_5_25_13_22_50.603",0,0,0,"2019_5_25_13_30_10.39",0,0,0,"2019_5_25_13_37_22.375",1,1,814,"2019_5_25_13_44_37.244",0,0,0,"2019_5_25_13_51_47.028",1,1,289
"132","003.csv","2019_5_25_13_15_37.651",1,1,299,"2019_5_25_13_22_53.637",0,0,0,"2019_5_25_13_30_13.424",0,0,0,"2019_5_25_13_37_25.409",0,0,0,"2019_5_25_13_44_40.278",0,0,0,"2019_5_25_13_51_50.062",1,0,294
"133","003.csv","2019_5_25_13_15_40.685",1,0,320,"2019_5_25_13_22_56.671",0,0,0,"2019_5_25_13_30_16.459",0,1,0,"2019_5_25_13_37_28.443",0,0,0,"2019_5_25_13_44_43.312",0,0,0,"2019_5_25_13_51_53.096",1,1,300
"134","003.csv","2019_5_25_13_15_43.72",1,0,302,"2019_5_25_13_22_59.706",0,0,0,"2019_5_25_13_30_19.493",0,0,0,"2019_5_25_13_37_31.477",0,0,0,"2019_5_25_13_44_46.346",0,0,0,"2019_5_25_13_51_56.13",1,0,298
"135","003.csv","2019_5_25_13_15_46.754",1,0,243,"2019_5_25_13_23_2.74",0,0,0,"2019_5_25_13_30_22.527",0,0,0,"2019_5_25_13_37_34.512",0,0,0,"2019_5_25_13_44_49.381",1,1,544,"2019_5_25_13_51_59.165",1,1,296
"136","003.csv","2019_5_25_13_15_49.788",1,1,337,"2019_5_25_13_23_5.774",0,0,0,"2019_5_25_13_30_25.561",0,0,0,"2019_5_25_13_37_37.546",0,0,0,"2019_5_25_13_44_52.415",0,0,0,"2019_5_25_13_52_2.199",1,0,333
"137","003.csv","2019_5_25_13_15_52.823",1,0,367,"2019_5_25_13_23_8.809",0,0,0,"2019_5_25_13_30_28.596",0,0,0,"2019_5_25_13_37_40.58",0,0,0,"2019_5_25_13_44_55.449",1,1,979,"2019_5_25_13_52_5.233",1,0,299
"138","003.csv","2019_5_25_13_15_55.857",1,0,301,"2019_5_25_13_23_11.843",1,1,739,"2019_5_25_13_30_31.63",0,0,0,"2019_5_25_13_37_43.615",1,1,926,"2019_5_25_13_44_58.484",0,0,0,"2019_5_25_13_52_8.268",1,1,329
"139","003.csv","2019_5_25_13_15_58.891",1,0,306,"2019_5_25_13_23_14.877",0,0,0,"2019_5_25_13_30_34.664",0,0,0,"2019_5_25_13_37_46.649",0,0,0,"2019_5_25_13_45_1.518",0,0,0,"2019_5_25_13_52_11.302",1,0,350
"140","003.csv","2019_5_25_13_16_1.925",1,0,424,"2019_5_25_13_23_17.911",0,0,0,"2019_5_25_13_30_37.698",1,0,1307,"2019_5_25_13_37_49.683",1,1,602,"2019_5_25_13_45_4.552",1,1,1460,"2019_5_25_13_52_14.336",1,1,308
"141","003.csv","2019_5_25_13_16_4.96",1,1,334,"2019_5_25_13_23_20.946",0,0,0,"2019_5_25_13_30_40.733",0,0,0,"2019_5_25_13_37_52.717",0,0,0,"2019_5_25_13_45_7.586",1,1,1042,"2019_5_25_13_52_17.37",1,0,362
"142","003.csv","2019_5_25_13_16_7.994",1,1,315,"2019_5_25_13_23_23.98",0,0,0,"2019_5_25_13_30_43.767",0,1,0,"2019_5_25_13_37_55.752",0,0,0,"2019_5_25_13_45_10.621",0,0,0,"2019_5_25_13_52_20.405",1,0,336
