Sub,Session,Procedure[Trial],,Condition,CueCued[SubTrial],CueUncued[SubTrial],Match[SubTrial],Name[SubTrial],Stimulus[SubTrial],Type trial,Stimulus.ACC,Stimulus..CRESP,Stimulus.RESP,Stimulus.RT
12,1,Block2,31,Uncued,0,0,NONMATCH,0,U,control,1,3,3,591
12,1,Block2,32,Uncued,0,0,NONMATCH,t2,E,2back,1,3,3,802
12,1,Block3,1,Cued,0,0,NONMATCH,0,B,control,1,3,3,1168
12,1,Block3,2,Cued,0,0,NONMATCH,d1,S,control,1,3,3,786
12,1,Block3,3,Cued,0,0,NONMATCH,0,G,control,1,3,3,796
12,1,Block3,4,Cued,0,0,NONMATCH,0,Z,control,1,3,3,624
12,1,Block3,5,Cued,0,0,MATCH,d2,S,3back,1,4,4,873
12,1,Block3,6,Cued,0,0,NONMATCH,0,J,control,1,3,3,711
12,1,Block3,7,Cued,0,0,NONMATCH,0,U,control,1,3,3,897
12,1,Block3,8,Cued,0,0,NONMATCH,d1,L,control,1,3,3,702
12,1,Block3,9,Cued,0,0,NONMATCH,0,K,control,1,3,3,585
12,1,Block3,10,Cued,2,0,NONMATCH,t1,O,control,1,3,3,496
12,1,Block3,11,Cued,0,0,MATCH,d2,L,3back,0,4,3,960
12,1,Block3,12,Cued,0,0,NONMATCH,t2,O,2back,1,3,3,1184
12,1,Block3,13,Cued,0,0,NONMATCH,d1,H,control,1,3,3,853
12,1,Block3,14,Cued,4,0,NONMATCH,v1,P,control,1,3,3,861
12,1,Block3,15,Cued,4,0,NONMATCH,v1,T,control,1,3,3,1225
12,1,Block3,16,Cued,0,0,MATCH,d2,H,3back,1,4,4,1103
12,1,Block3,17,Cued,0,0,NONMATCH,d1,E,control,1,3,3,708
12,1,Block3,18,Cued,0,0,NONMATCH,v2,P,4back,1,3,3,575
12,1,Block3,19,Cued,0,0,NONMATCH,v2,T,4back,1,3,3,552
12,1,Block3,20,Cued,0,0,MATCH,d2,E,3back,0,4,3,950
12,1,Block3,21,Cued,4,0,NONMATCH,v1,Y,control,1,3,3,576
12,1,Block3,22,Cued,0,0,NONMATCH,0,D,control,1,3,3,595
12,1,Block3,23,Cued,4,0,NONMATCH,v1,C,control,1,3,3,973
12,1,Block3,24,Cued,0,0,NONMATCH,0,R,control,1,3,3,1017
12,1,Block3,25,Cued,0,0,NONMATCH,v2,Y,4back,0,3,4,1310
12,1,Block3,26,Cued,2,0,NONMATCH,t1,A,control,1,3,3,1298
12,1,Block3,27,Cued,0,0,NONMATCH,v2,C,4back,1,3,3,977
12,1,Block3,28,Cued,0,0,NONMATCH,t2,A,2back,1,3,3,773
12,1,Block3,29,Cued,2,0,NONMATCH,t1,M,control,1,3,3,1031
12,1,Block3,30,Cued,2,0,NONMATCH,t1,W,control,1,3,3,641
12,1,Block3,31,Cued,0,0,NONMATCH,t2,M,2back,1,3,3,1047
12,1,Block3,32,Cued,0,0,NONMATCH,t2,W,2back,1,3,3,1379
12,1,Block4,1,Cued,4,0,NONMATCH,v1,D,control,1,3,3,1002
12,1,Block4,2,Cued,2,0,NONMATCH,t1,H,control,1,3,3,811
12,1,Block4,3,Cued,0,0,NONMATCH,0,Z,control,1,3,3,887
12,1,Block4,4,Cued,0,0,NONMATCH,t2,H,2back,1,3,3,1205
12,1,Block4,5,Cued,0,0,NONMATCH,v2,D,4back,1,3,3,1977
12,1,Block4,6,Cued,2,0,NONMATCH,t1,Y,control,1,3,3,781
12,1,Block4,7,Cued,0,0,NONMATCH,d1,L,control,1,3,3,713
12,1,Block4,8,Cued,0,0,NONMATCH,t2,Y,2back,1,3,3,539
12,1,Block4,9,Cued,0,0,NONMATCH,0,U,control,1,3,3,611
12,1,Block4,10,Cued,0,0,MATCH,d2,L,3back,1,4,4,2302
12,1,Block4,11,Cued,4,0,NONMATCH,v1,S,control,1,3,3,607
12,1,Block4,12,Cued,2,0,NONMATCH,t1,C,control,1,3,3,882
12,1,Block4,13,Cued,0,0,NONMATCH,0,O,control,1,3,3,739
12,1,Block4,14,Cued,0,0,NONMATCH,t2,C,2back,1,3,3,891
12,1,Block4,15,Cued,0,0,NONMATCH,v2,S,4back,0,3,4,1803
12,1,Block4,16,Cued,2,0,NONMATCH,t1,W,control,1,3,3,1270
12,1,Block4,17,Cued,0,0,NONMATCH,d1,M,control,1,3,3,853
12,1,Block4,18,Cued,0,0,NONMATCH,t2,W,2back,1,3,3,992
12,1,Block4,19,Cued,0,0,NONMATCH,0,B,control,1,3,3,688
12,1,Block4,20,Cued,0,0,MATCH,d2,M,3back,0,4,3,1397
12,1,Block4,21,Cued,0,0,NONMATCH,d1,G,control,1,3,3,1039
12,1,Block4,22,Cued,4,0,NONMATCH,v1,E,control,1,3,3,870
12,1,Block4,23,Cued,0,0,NONMATCH,0,J,control,1,3,3,740
12,1,Block4,24,Cued,0,0,MATCH,d2,G,3back,1,4,4,862
12,1,Block4,25,Cued,0,0,NONMATCH,d1,P,control,1,3,3,451
12,1,Block4,26,Cued,0,0,NONMATCH,v2,E,4back,1,3,3,517
12,1,Block4,27,Cued,4,0,NONMATCH,v1,R,control,1,3,3,800
12,1,Block4,28,Cued,0,0,MATCH,d2,P,3back,1,4,4,711
12,1,Block4,29,Cued,0,0,NONMATCH,0,K,control,1,3,3,434
12,1,Block4,30,Cued,0,0,NONMATCH,0,A,control,1,3,3,550
12,1,Block4,31,Cued,0,0,NONMATCH,v2,R,4back,1,3,3,685
12,1,Block4,32,Cued,0,0,NONMATCH,0,T,control,1,3,3,683
13,1,Block1,1,Uncued,0,0,NONMATCH,d1,P,control,0,3,4,1138
13,1,Block1,2,Uncued,0,0,NONMATCH,0,K,control,1,3,3,706
13,1,Block1,3,Uncued,4,0,NONMATCH,v1,G,control,1,3,3,658
13,1,Block1,4,Uncued,0,0,MATCH,d2,P,3back,1,4,4,432
13,1,Block1,5,Uncued,0,0,NONMATCH,0,E,control,1,3,3,454
13,1,Block1,6,Uncued,2,0,NONMATCH,t1,U,control,1,3,3,505
13,1,Block1,7,Uncued,0,0,NONMATCH,v2,G,4back,0,3,4,668
13,1,Block1,8,Uncued,0,0,NONMATCH,t2,U,2back,1,3,3,484
13,1,Block1,9,Uncued,0,0,NONMATCH,d1,B,control,1,3,3,600
13,1,Block1,10,Uncued,0,0,NONMATCH,0,Z,control,1,3,3,1065
13,1,Block1,11,Uncued,2,0,NONMATCH,t1,D,control,1,3,3,875
13,1,Block1,12,Uncued,0,0,MATCH,d2,B,3back,1,4,4,923
13,1,Block1,13,Uncued,0,0,NONMATCH,t2,D,2back,1,3,3,398
13,1,Block1,14,Uncued,0,0,NONMATCH,0,R,control,1,3,3,964
13,1,Block1,15,Uncued,0,0,NONMATCH,d1,W,control,1,3,3,473
13,1,Block1,16,Uncued,0,0,NONMATCH,0,A,control,1,3,3,567
13,1,Block1,17,Uncued,2,0,NONMATCH,t1,J,control,1,3,3,559
13,1,Block1,18,Uncued,0,0,MATCH,d2,W,3back,1,4,4,1134
13,1,Block1,19,Uncued,0,0,NONMATCH,t2,J,2back,1,3,3,1060
13,1,Block1,20,Uncued,2,0,NONMATCH,t1,L,control,1,3,3,880
13,1,Block1,21,Uncued,0,0,NONMATCH,d1,C,control,1,3,3,965
13,1,Block1,22,Uncued,0,0,NONMATCH,t2,L,2back,0,3,4,1294
13,1,Block1,23,Uncued,4,0,NONMATCH,v1,T,control,1,3,3,783
13,1,Block1,24,Uncued,0,0,MATCH,d2,C,3back,0,4,3,694
13,1,Block1,25,Uncued,0,0,NONMATCH,0,H,control,1,3,3,895
13,1,Block1,26,Uncued,4,0,NONMATCH,v1,O,control,1,3,3,720
13,1,Block1,27,Uncued,0,0,NONMATCH,v2,T,4back,1,3,3,1207
13,1,Block1,28,Uncued,4,0,NONMATCH,v1,S,control,1,3,3,623
13,1,Block1,29,Uncued,0,0,NONMATCH,0,Y,control,1,3,3,986
13,1,Block1,30,Uncued,0,0,NONMATCH,v2,O,4back,0,3,4,1228
13,1,Block1,31,Uncued,0,0,NONMATCH,0,M,control,1,3,3,745
13,1,Block1,32,Uncued,0,0,NONMATCH,v2,S,4back,1,3,3,1853
13,1,Block2,1,Uncued,2,0,NONMATCH,t1,J,control,0,3,4,1583
13,1,Block2,2,Uncued,4,0,NONMATCH,v1,D,control,0,3,4,1360
13,1,Block2,3,Uncued,0,0,NONMATCH,t2,J,2back,0,3,4,1389
13,1,Block2,4,Uncued,4,0,NONMATCH,v1,G,control,0,3,4,1156
13,1,Block2,5,Uncued,0,0,NONMATCH,v2,D,4back,0,3,,0
13,1,Block2,6,Uncued,0,0,NONMATCH,0,O,control,1,3,3,242
13,1,Block2,7,Uncued,0,0,NONMATCH,d1,Y,control,0,3,4,808
13,1,Block2,8,Uncued,0,0,NONMATCH,v2,G,4back,1,3,3,1492
13,1,Block2,9,Uncued,0,0,NONMATCH,d1,C,control,0,3,4,730
13,1,Block2,10,Uncued,0,0,MATCH,d2,Y,3back,1,4,4,946
13,1,Block2,11,Uncued,2,0,NONMATCH,t1,A,control,0,3,4,927
13,1,Block2,12,Uncued,0,0,MATCH,d2,C,3back,1,4,4,1225
13,1,Block2,13,Uncued,0,0,NONMATCH,t2,A,2back,1,3,3,781
13,1,Block2,14,Uncued,4,0,NONMATCH,v1,S,control,0,3,4,815
13,1,Block2,15,Uncued,0,0,NONMATCH,0,P,control,0,3,4,1252
13,1,Block2,16,Uncued,0,0,NONMATCH,0,T,control,0,3,4,769
13,1,Block2,17,Uncued,0,0,NONMATCH,d1,U,control,0,3,4,832
13,1,Block2,18,Uncued,0,0,NONMATCH,v2,S,4back,0,3,4,736
13,1,Block2,19,Uncued,0,0,NONMATCH,0,W,control,0,3,4,619
13,1,Block2,20,Uncued,0,0,MATCH,d2,U,3back,1,4,4,934
13,1,Block2,21,Uncued,0,0,NONMATCH,0,E,control,0,3,4,1009
13,1,Block2,22,Uncued,0,0,NONMATCH,d1,M,control,0,3,4,939
13,1,Block2,23,Uncued,0,0,NONMATCH,0,B,control,0,3,4,772
13,1,Block2,24,Uncued,2,0,NONMATCH,t1,Z,control,0,3,4,915
13,1,Block2,25,Uncued,0,0,MATCH,d2,M,3back,0,4,3,1452
13,1,Block2,26,Uncued,0,0,NONMATCH,t2,Z,2back,1,3,3,970
13,1,Block2,27,Uncued,4,0,NONMATCH,v1,H,control,0,3,4,563
13,1,Block2,28,Uncued,0,0,NONMATCH,0,L,control,0,3,4,487
13,1,Block2,29,Uncued,0,0,NONMATCH,0,K,control,0,3,4,507
13,1,Block2,30,Uncued,2,0,NONMATCH,t1,R,control,0,3,4,685
13,1,Block2,31,Uncued,0,0,NONMATCH,v2,H,4back,1,3,3,1087
13,1,Block2,32,Uncued,0,0,NONMATCH,t2,R,2back,0,3,4,339
13,1,Block3,1,Cued,0,0,NONMATCH,0,J,control,0,3,4,1172
13,1,Block3,2,Cued,0,0,NONMATCH,d1,C,control,0,3,4,621
13,1,Block3,3,Cued,0,0,NONMATCH,0,B,control,0,3,4,969
13,1,Block3,4,Cued,0,0,NONMATCH,d1,R,control,0,3,4,860
13,1,Block3,5,Cued,0,0,MATCH,d2,C,3back,1,4,4,841
13,1,Block3,6,Cued,2,0,NONMATCH,t1,H,control,0,3,4,1133
13,1,Block3,7,Cued,0,0,MATCH,d2,R,3back,1,4,4,609
13,1,Block3,8,Cued,0,0,NONMATCH,t2,H,2back,0,3,,0
13,1,Block3,9,Cued,4,0,NONMATCH,v1,Z,control,0,3,4,1903
13,1,Block3,10,Cued,2,0,NONMATCH,t1,O,control,0,3,4,2086
13,1,Block3,11,Cued,0,0,NONMATCH,0,U,control,0,3,4,993
13,1,Block3,12,Cued,0,0,NONMATCH,t2,O,2back,1,3,3,738
13,1,Block3,13,Cued,0,0,NONMATCH,v2,Z,4back,0,3,,0
13,1,Block3,14,Cued,2,0,NONMATCH,t1,W,control,0,3,4,1196
13,1,Block3,15,Cued,4,0,NONMATCH,v1,A,control,0,3,4,752
13,1,Block3,16,Cued,0,0,NONMATCH,t2,W,2back,0,3,4,1561
13,1,Block3,17,Cued,0,0,NONMATCH,0,Y,control,0,3,4,1207
13,1,Block3,18,Cued,0,0,NONMATCH,0,S,control,0,3,4,1708
13,1,Block3,19,Cued,0,0,NONMATCH,v2,A,4back,1,3,3,950
13,1,Block3,20,Cued,2,0,NONMATCH,t1,G,control,0,3,4,703
13,1,Block3,21,Cued,4,0,NONMATCH,v1,K,control,0,3,4,1181
13,1,Block3,22,Cued,0,0,NONMATCH,t2,G,2back,0,3,4,991
13,1,Block3,23,Cued,0,0,NONMATCH,0,L,control,0,3,4,488
13,1,Block3,24,Cued,0,0,NONMATCH,d1,T,control,0,3,4,594
13,1,Block3,25,Cued,0,0,NONMATCH,v2,K,4back,0,3,4,823
13,1,Block3,26,Cued,4,0,NONMATCH,v1,D,control,0,3,4,989
13,1,Block3,27,Cued,0,0,MATCH,d2,T,3back,1,4,4,552
13,1,Block3,28,Cued,0,0,NONMATCH,0,M,control,0,3,4,2300
13,1,Block3,29,Cued,0,0,NONMATCH,d1,E,control,0,3,4,1001
13,1,Block3,30,Cued,0,0,NONMATCH,v2,D,4back,0,3,4,502
13,1,Block3,31,Cued,0,0,NONMATCH,0,P,control,0,3,4,1948
13,1,Block3,32,Cued,0,0,MATCH,d2,E,3back,0,4,3,1089
13,1,Block4,1,Cued,0,0,NONMATCH,0,Y,control,0,3,4,1809
13,1,Block4,2,Cued,0,0,NONMATCH,d1,J,control,0,3,4,859
13,1,Block4,3,Cued,0,0,NONMATCH,0,U,control,0,3,4,842
13,1,Block4,4,Cued,2,0,NONMATCH,t1,B,control,0,3,4,790
13,1,Block4,5,Cued,0,0,MATCH,d2,J,3back,0,4,,0
13,1,Block4,6,Cued,0,0,NONMATCH,t2,B,2back,1,3,3,1178
13,1,Block4,7,Cued,4,0,NONMATCH,v1,T,control,0,3,4,1258
13,1,Block4,8,Cued,2,0,NONMATCH,t1,P,control,0,3,4,1719
13,1,Block4,9,Cued,0,0,NONMATCH,0,K,control,0,3,4,612
13,1,Block4,10,Cued,0,0,NONMATCH,t2,P,2back,1,3,3,1350
13,1,Block4,11,Cued,0,0,NONMATCH,v2,T,4back,0,3,4,1190
13,1,Block4,12,Cued,0,0,NONMATCH,0,R,control,0,3,,0
13,1,Block4,13,Cued,2,0,NONMATCH,t1,E,control,0,3,4,1203
13,1,Block4,14,Cued,0,0,NONMATCH,d1,C,control,0,3,4,546
13,1,Block4,15,Cued,0,0,NONMATCH,t2,E,2back,0,3,4,1136
13,1,Block4,16,Cued,2,0,NONMATCH,t1,A,control,0,3,4,1362
13,1,Block4,17,Cued,0,0,MATCH,d2,C,3back,1,4,4,1105
13,1,Block4,18,Cued,0,0,NONMATCH,t2,A,2back,0,3,4,1307
13,1,Block4,19,Cued,4,0,NONMATCH,v1,W,control,0,3,4,1398
13,1,Block4,20,Cued,0,0,NONMATCH,0,G,control,0,3,4,765
13,1,Block4,21,Cued,0,0,NONMATCH,0,L,control,0,3,4,587
13,1,Block4,22,Cued,0,0,NONMATCH,d1,O,control,0,3,4,912
13,1,Block4,23,Cued,0,0,NONMATCH,v2,W,4back,1,3,3,931
13,1,Block4,24,Cued,0,0,NONMATCH,0,M,control,0,3,4,668
13,1,Block4,25,Cued,0,0,MATCH,d2,O,3back,0,4,3,1675
13,1,Block4,26,Cued,0,0,NONMATCH,d1,H,control,0,3,4,646
13,1,Block4,27,Cued,4,0,NONMATCH,v1,D,control,0,3,4,454
13,1,Block4,28,Cued,4,0,NONMATCH,v1,Z,control,0,3,4,591
13,1,Block4,29,Cued,0,0,MATCH,d2,H,3back,0,4,3,1282
13,1,Block4,30,Cued,0,0,NONMATCH,0,S,control,0,3,4,893
13,1,Block4,31,Cued,0,0,NONMATCH,v2,D,4back,1,3,3,1556
13,1,Block4,32,Cued,0,0,NONMATCH,v2,Z,4back,0,3,4,1405
14,1,Block1,1,Uncued,0,0,NONMATCH,0,J,control,1,4,4,566
14,1,Block1,2,Uncued,0,0,NONMATCH,d1,E,control,1,4,4,444
14,1,Block1,3,Uncued,0,0,NONMATCH,0,G,control,1,4,4,461
14,1,Block1,4,Uncued,2,0,NONMATCH,t1,M,control,1,4,4,526
14,1,Block1,5,Uncued,0,0,MATCH,d2,E,3back,1,3,3,577
14,1,Block1,6,Uncued,0,0,NONMATCH,t2,M,2back,1,4,4,952
14,1,Block1,7,Uncued,0,0,NONMATCH,d1,W,control,1,4,4,633
14,1,Block1,8,Uncued,0,0,NONMATCH,0,H,control,1,4,4,677
14,1,Block1,9,Uncued,4,0,NONMATCH,v1,T,control,1,4,4,587
14,1,Block1,10,Uncued,0,0,MATCH,d2,W,3back,1,3,3,1781
14,1,Block1,11,Uncued,0,0,NONMATCH,0,R,control,1,4,4,1003
14,1,Block1,12,Uncued,4,0,NONMATCH,v1,D,control,1,4,4,698
14,1,Block1,13,Uncued,0,0,NONMATCH,v2,T,4back,0,4,3,1866
14,1,Block1,14,Uncued,0,0,NONMATCH,d1,U,control,1,4,4,1394
14,1,Block1,15,Uncued,0,0,NONMATCH,0,L,control,1,4,4,508
14,1,Block1,16,Uncued,0,0,NONMATCH,v2,D,4back,1,4,4,733
14,1,Block1,17,Uncued,0,0,MATCH,d2,U,3back,1,3,3,875
14,1,Block1,18,Uncued,2,0,NONMATCH,t1,Y,control,1,4,4,1575
14,1,Block1,19,Uncued,0,0,NONMATCH,0,B,control,1,4,4,631
14,1,Block1,20,Uncued,0,0,NONMATCH,t2,Y,2back,1,4,4,1327
14,1,Block1,21,Uncued,0,0,NONMATCH,d1,S,control,1,4,4,552
14,1,Block1,22,Uncued,4,0,NONMATCH,v1,Z,control,1,4,4,760
14,1,Block1,23,Uncued,4,0,NONMATCH,v1,O,control,1,4,4,564
14,1,Block1,24,Uncued,0,0,MATCH,d2,S,3back,1,3,3,791
14,1,Block1,25,Uncued,0,0,NONMATCH,0,A,control,1,4,4,786
14,1,Block1,26,Uncued,0,0,NONMATCH,v2,Z,4back,0,4,3,842
14,1,Block1,27,Uncued,0,0,NONMATCH,v2,O,4back,0,4,,0
14,1,Block1,28,Uncued,2,0,NONMATCH,t1,C,control,1,4,4,709
14,1,Block1,29,Uncued,2,0,NONMATCH,t1,P,control,1,4,4,549
14,1,Block1,30,Uncued,0,0,NONMATCH,t2,C,2back,1,4,4,878
14,1,Block1,31,Uncued,0,0,NONMATCH,t2,P,2back,0,4,3,533
14,1,Block1,32,Uncued,0,0,NONMATCH,0,K,control,1,4,4,991
14,1,Block2,1,Uncued,2,0,NONMATCH,t1,T,control,1,4,4,516
14,1,Block2,2,Uncued,0,0,NONMATCH,0,C,control,1,4,4,297
14,1,Block2,3,Uncued,0,0,NONMATCH,t2,T,2back,1,4,4,630
14,1,Block2,4,Uncued,0,0,NONMATCH,d1,O,control,1,4,4,548
14,1,Block2,5,Uncued,0,0,NONMATCH,0,H,control,1,4,4,730
14,1,Block2,6,Uncued,2,0,NONMATCH,t1,W,control,1,4,4,783
14,1,Block2,7,Uncued,0,0,MATCH,d2,O,3back,1,3,3,1816
14,1,Block2,8,Uncued,0,0,NONMATCH,t2,W,2back,1,4,4,1088
14,1,Block2,9,Uncued,0,0,NONMATCH,d1,M,control,1,4,4,605
14,1,Block2,10,Uncued,4,0,NONMATCH,v1,B,control,1,4,4,561
14,1,Block2,11,Uncued,0,0,NONMATCH,0,U,control,1,4,4,613
14,1,Block2,12,Uncued,0,0,MATCH,d2,M,3back,1,3,3,2287
14,1,Block2,13,Uncued,0,0,NONMATCH,d1,A,control,1,4,4,541
14,1,Block2,14,Uncued,0,0,NONMATCH,v2,B,4back,1,4,4,892
14,1,Block2,15,Uncued,2,0,NONMATCH,t1,P,control,1,4,4,602
14,1,Block2,16,Uncued,0,0,MATCH,d2,A,3back,1,3,3,366
14,1,Block2,17,Uncued,0,0,NONMATCH,t2,P,2back,1,4,4,666
14,1,Block2,18,Uncued,4,0,NONMATCH,v1,J,control,1,4,4,601
14,1,Block2,19,Uncued,0,0,NONMATCH,0,R,control,1,4,4,682
14,1,Block2,20,Uncued,4,0,NONMATCH,v1,D,control,1,4,4,850
14,1,Block2,21,Uncued,0,0,NONMATCH,0,L,control,1,4,4,893
14,1,Block2,22,Uncued,0,0,NONMATCH,v2,J,4back,0,4,3,753
14,1,Block2,23,Uncued,4,0,NONMATCH,v1,Z,control,1,4,4,961
14,1,Block2,24,Uncued,0,0,NONMATCH,v2,D,4back,1,4,4,486
14,1,Block2,25,Uncued,0,0,NONMATCH,0,K,control,1,4,4,664
14,1,Block2,26,Uncued,0,0,NONMATCH,d1,E,control,1,4,4,1129
14,1,Block2,27,Uncued,0,0,NONMATCH,v2,Z,4back,1,4,4,776
14,1,Block2,28,Uncued,0,0,NONMATCH,0,S,control,1,4,4,1251
14,1,Block2,29,Uncued,0,0,MATCH,d2,E,3back,1,3,3,848
14,1,Block2,30,Uncued,2,0,NONMATCH,t1,Y,control,1,4,4,917
14,1,Block2,31,Uncued,0,0,NONMATCH,0,G,control,1,4,4,378
14,1,Block2,32,Uncued,0,0,NONMATCH,t2,Y,2back,1,4,4,1032
14,1,Block3,1,Cued,2,0,NONMATCH,t1,G,control,1,4,4,946
14,1,Block3,2,Cued,0,0,NONMATCH,d1,E,control,1,4,4,598
14,1,Block3,3,Cued,0,0,NONMATCH,t2,G,2back,1,4,4,822
14,1,Block3,4,Cued,0,0,NONMATCH,0,M,control,1,4,4,511
14,1,Block3,5,Cued,0,0,MATCH,d2,E,3back,1,3,3,1072
14,1,Block3,6,Cued,4,0,NONMATCH,v1,O,control,1,4,4,850
14,1,Block3,7,Cued,2,0,NONMATCH,t1,J,control,1,4,4,1036
14,1,Block3,8,Cued,0,0,NONMATCH,0,Y,control,1,4,4,900
14,1,Block3,9,Cued,0,0,NONMATCH,t2,J,2back,1,4,4,1495
14,1,Block3,10,Cued,0,0,NONMATCH,v2,O,4back,1,4,4,1665
14,1,Block3,11,Cued,4,0,NONMATCH,v1,P,control,1,4,4,1170
14,1,Block3,12,Cued,4,0,NONMATCH,v1,W,control,1,4,4,757
14,1,Block3,13,Cued,0,0,NONMATCH,0,H,control,1,4,4,836
14,1,Block3,14,Cued,0,0,NONMATCH,d1,R,control,1,4,4,802
14,1,Block3,15,Cued,0,0,NONMATCH,v2,P,4back,1,4,4,948
14,1,Block3,16,Cued,0,0,NONMATCH,v2,W,4back,1,4,4,442
14,1,Block3,17,Cued,0,0,MATCH,d2,R,3back,0,3,4,1030
14,1,Block3,18,Cued,4,0,NONMATCH,v1,S,control,1,4,4,1742
14,1,Block3,19,Cued,0,0,NONMATCH,0,U,control,1,4,4,867
14,1,Block3,20,Cued,0,0,NONMATCH,d1,C,control,1,4,4,840
14,1,Block3,21,Cued,0,0,NONMATCH,0,T,control,1,4,4,785
14,1,Block3,22,Cued,0,0,NONMATCH,v2,S,4back,1,4,4,362
14,1,Block3,23,Cued,0,0,MATCH,d2,C,3back,1,3,3,428
14,1,Block3,24,Cued,0,0,NONMATCH,0,L,control,1,4,4,807
14,1,Block3,25,Cued,2,0,NONMATCH,t1,D,control,1,4,4,508
14,1,Block3,26,Cued,0,0,NONMATCH,0,Z,control,1,4,4,502
14,1,Block3,27,Cued,0,0,NONMATCH,t2,D,2back,0,4,3,1051
14,1,Block3,28,Cued,2,0,NONMATCH,t1,B,control,1,4,4,573
14,1,Block3,29,Cued,0,0,NONMATCH,d1,A,control,1,4,4,450
14,1,Block3,30,Cued,0,0,NONMATCH,t2,B,2back,1,4,4,759
14,1,Block3,31,Cued,0,0,NONMATCH,0,K,control,1,4,4,740
14,1,Block3,32,Cued,0,0,MATCH,d2,A,3back,1,3,3,620
14,1,Block4,1,Cued,0,0,NONMATCH,0,S,control,1,4,4,737
14,1,Block4,2,Cued,0,0,NONMATCH,0,K,control,1,4,4,190
14,1,Block4,3,Cued,0,0,NONMATCH,d1,J,control,1,4,4,217
14,1,Block4,4,Cued,0,0,NONMATCH,0,D,control,1,4,4,406
14,1,Block4,5,Cued,2,0,NONMATCH,t1,E,control,1,4,4,484
14,1,Block4,6,Cued,0,0,MATCH,d2,J,3back,0,3,4,936
14,1,Block4,7,Cued,0,0,NONMATCH,t2,E,2back,1,4,4,395
14,1,Block4,8,Cued,4,0,NONMATCH,v1,L,control,1,4,4,440
14,1,Block4,9,Cued,0,0,NONMATCH,0,P,control,1,4,4,971
14,1,Block4,10,Cued,4,0,NONMATCH,v1,Z,control,1,4,4,562
14,1,Block4,11,Cued,0,0,NONMATCH,0,A,control,1,4,4,600
14,1,Block4,12,Cued,0,0,NONMATCH,v2,L,4back,0,4,3,714
14,1,Block4,13,Cued,0,0,NONMATCH,d1,G,control,1,4,4,869
14,1,Block4,14,Cued,0,0,NONMATCH,v2,Z,4back,0,4,3,753
14,1,Block4,15,Cued,4,0,NONMATCH,v1,B,control,1,4,4,1025
14,1,Block4,16,Cued,0,0,MATCH,d2,G,3back,0,3,4,241
14,1,Block4,17,Cued,0,0,NONMATCH,d1,M,control,1,4,4,656
14,1,Block4,18,Cued,0,0,NONMATCH,0,H,control,1,4,4,1176
14,1,Block4,19,Cued,0,0,NONMATCH,v2,B,4back,1,4,4,869
14,1,Block4,20,Cued,0,0,MATCH,d2,M,3back,1,3,3,537
14,1,Block4,21,Cued,2,0,NONMATCH,t1,Y,control,1,4,4,402
14,1,Block4,22,Cued,0,0,NONMATCH,d1,R,control,1,4,4,613
14,1,Block4,23,Cued,0,0,NONMATCH,t2,Y,2back,1,4,4,1009
14,1,Block4,24,Cued,4,0,NONMATCH,v1,T,control,1,4,4,747
14,1,Block4,25,Cued,0,0,MATCH,d2,R,3back,1,3,3,562
14,1,Block4,26,Cued,0,0,NONMATCH,0,O,control,1,4,4,392
14,1,Block4,27,Cued,2,0,NONMATCH,t1,U,control,1,4,4,1017
14,1,Block4,28,Cued,0,0,NONMATCH,v2,T,4back,0,4,3,468
14,1,Block4,29,Cued,0,0,NONMATCH,t2,U,2back,1,4,4,463
14,1,Block4,30,Cued,2,0,NONMATCH,t1,C,control,1,4,4,817
14,1,Block4,31,Cued,0,0,NONMATCH,0,W,control,1,4,4,344
14,1,Block4,32,Cued,0,0,NONMATCH,t2,C,2back,1,4,4,743
15,1,Block1,1,Uncued,4,0,NONMATCH,v1,O,control,1,3,3,1180
15,1,Block1,2,Uncued,2,0,NONMATCH,t1,A,control,1,3,3,904
15,1,Block1,3,Uncued,0,0,NONMATCH,0,H,control,1,3,3,979
15,1,Block1,4,Uncued,0,0,NONMATCH,t2,A,2back,0,3,,0
15,1,Block1,5,Uncued,0,0,NONMATCH,v2,O,4back,1,3,3,1091
15,1,Block1,6,Uncued,0,0,NONMATCH,0,J,control,1,3,3,1195
15,1,Block1,7,Uncued,4,0,NONMATCH,v1,L,control,1,3,3,722
15,1,Block1,8,Uncued,0,0,NONMATCH,0,K,control,1,3,3,1174
15,1,Block1,9,Uncued,4,0,NONMATCH,v1,G,control,1,3,3,1683
15,1,Block1,10,Uncued,0,0,NONMATCH,0,C,control,1,3,3,1484
15,1,Block1,11,Uncued,0,0,NONMATCH,v2,L,4back,0,3,4,995
15,1,Block1,12,Uncued,0,0,NONMATCH,d1,B,control,1,3,3,960
15,1,Block1,13,Uncued,0,0,NONMATCH,v2,G,4back,0,3,4,1251
15,1,Block1,14,Uncued,0,0,NONMATCH,0,R,control,1,3,3,686
15,1,Block1,15,Uncued,0,0,MATCH,d2,B,3back,0,4,,0
15,1,Block1,16,Uncued,0,0,NONMATCH,d1,Y,control,1,3,3,671
15,1,Block1,17,Uncued,4,0,NONMATCH,v1,T,control,1,3,3,1158
15,1,Block1,18,Uncued,0,0,NONMATCH,0,W,control,1,3,3,1279
15,1,Block1,19,Uncued,0,0,MATCH,d2,Y,3back,0,4,3,1963
